phenomenonTime,HLL_zps-09,HLL_zps-10,SSK_LH023,SSK_LH025,SSK_USP01,SSK_USP02,SSK_USP03,SSK_USP04,SSK_USP05,SSK_USP06,USP_pu002,USP_pu009,USP_pu016,USP_pu502,USP_pu504,USP_pu508,USP_pu510
2023-06-28T15:00:00.000Z,,31.485,,,-999.0,-999.0,,,,,87.6569,-999.0,-999.0,21.7536,,,
2023-06-28T16:00:00.000Z,,32.4062,,,-999.0,-999.0,,,,,83.4711,-999.0,-999.0,22.9788,,,
2023-06-28T17:00:00.000Z,,31.902,,,-999.0,-999.0,,,,,87.5801,-999.0,-999.0,20.2335,,,
2023-06-28T18:00:00.000Z,,31.3327,,,-999.0,-999.0,,,,,93.5371,-999.0,-999.0,18.094,,,
2023-06-28T19:00:00.000Z,,31.8822,,,-999.0,-999.0,,,,,86.9669,-999.0,-999.0,17.9236,,,
2023-06-28T20:00:00.000Z,,32.1533,,,-999.0,-999.0,,,,,81.4357,-999.0,-999.0,20.9411,,,
2023-06-28T21:00:00.000Z,,31.1384,,,-999.0,-999.0,-999.0,-999.0,,,87.3889,-999.0,-999.0,19.6331,,,
2023-06-28T22:00:00.000Z,,31.8569,,,-999.0,-999.0,-999.0,-999.0,,,80.5656,-999.0,-999.0,20.1817,,,
2023-06-28T23:00:00.000Z,,32.8172,,,-999.0,-999.0,-999.0,-999.0,,,75.2748,-999.0,-999.0,21.0615,,,
2023-06-29T00:00:00.000Z,,33.6293,,,-999.0,-999.0,-999.0,-999.0,,,71.3265,-999.0,-999.0,21.8113,,,
2023-06-29T01:00:00.000Z,,32.6439,,,-999.0,-999.0,-999.0,-999.0,,,75.0649,-999.0,-999.0,20.7944,,,
2023-06-29T02:00:00.000Z,,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,
2023-06-29T03:00:00.000Z,,36.7764,,,-999.0,-999.0,-999.0,-999.0,,,54.3103,-999.0,-999.0,23.4369,,,
2023-06-29T04:00:00.000Z,,36.8107,,,-999.0,-999.0,,,,,55.0344,-999.0,-999.0,24.9588,,,
2023-06-29T05:00:00.000Z,,37.2487,,,-999.0,-999.0,,,,,53.7468,-999.0,-999.0,27.4217,,,
2023-06-29T06:00:00.000Z,,37.859,,,-999.0,-999.0,,,,,46.5491,-999.0,-999.0,30.1102,,,
2023-06-29T07:00:00.000Z,,37.0164,,,-999.0,-999.0,,,,,47.4664,-999.0,-999.0,29.8961,,,
2023-06-29T08:00:00.000Z,,34.8091,,,-999.0,-999.0,,,,,59.8143,-999.0,-999.0,24.5929,,,
2023-06-29T09:00:00.000Z,,34.2892,,,-999.0,-999.0,,,,,74.9546,-999.0,-999.0,19.4671,,,
2023-06-29T10:00:00.000Z,,35.3017,,,-999.0,-999.0,,,,,76.226,-999.0,-999.0,17.2442,,,
2023-06-29T11:00:00.000Z,,34.9898,,,-999.0,-999.0,,,,,79.2381,-999.0,-999.0,15.9367,,,
2023-06-29T12:00:00.000Z,36.2161,35.2969,,,-999.0,-999.0,,,,,81.8854,-999.0,-999.0,15.8935,,,
2023-06-29T13:00:00.000Z,25.6576,31.5805,,,-999.0,-999.0,,,,,90.4228,-999.0,-999.0,16.7781,,,
2023-06-29T14:00:00.000Z,25.238,33.2994,,,-999.0,-999.0,,,,,91.7042,-999.0,-999.0,15.1835,,,
2023-06-29T15:00:00.000Z,28.8927,33.5308,,,-999.0,-999.0,,,,,87.1581,-999.0,-999.0,19.8306,,,
2023-06-29T16:00:00.000Z,26.0526,30.6334,,,-999.0,-999.0,,,,,101.025,-999.0,-999.0,17.6799,,,
2023-06-29T17:00:00.000Z,27.0929,28.5303,,,-999.0,-999.0,,,,,97.215,-999.0,-999.0,20.1817,,,
2023-06-29T18:00:00.000Z,26.9843,27.4218,,,-999.0,-999.0,,,,,96.5781,-999.0,-999.0,20.3193,,,
2023-06-29T19:00:00.000Z,21.0479,25.2329,,,-999.0,-999.0,,,,,105.444,-999.0,-999.0,14.5699,,,
2023-06-29T20:00:00.000Z,21.6576,26.1097,,,-999.0,-999.0,,,,,102.187,-999.0,-999.0,14.8493,,,
2023-06-29T21:00:00.000Z,23.8098,28.2558,,,-999.0,-999.0,-999.0,-999.0,,,93.6598,-999.0,-999.0,15.947,,,
2023-06-29T22:00:00.000Z,25.345,30.3215,,,-999.0,-999.0,-999.0,-999.0,,,80.0683,-999.0,-999.0,20.0987,,,
2023-06-29T23:00:00.000Z,25.4558,30.8159,,,-999.0,-999.0,-999.0,-999.0,,,74.9854,-999.0,-999.0,21.9191,,,
2023-06-30T00:00:00.000Z,24.2134,30.3321,,,-999.0,-999.0,-999.0,-999.0,,,73.2444,-999.0,-999.0,20.7694,,,
2023-06-30T01:00:00.000Z,23.149,31.2058,,,-999.0,-999.0,-999.0,-999.0,,,67.3381,-999.0,-999.0,21.0044,,,
2023-06-30T02:00:00.000Z,23.2147,30.5304,,,-999.0,-999.0,-999.0,-999.0,,,68.5,-999.0,-999.0,19.1983,,,
2023-06-30T03:00:00.000Z,25.046,31.0082,,,-999.0,-999.0,-999.0,-999.0,,,62.6116,-999.0,-999.0,20.4383,,,
2023-06-30T04:00:00.000Z,24.8638,30.4612,,,-999.0,-999.0,,,,,65.1011,-999.0,-999.0,21.3815,,,
2023-06-30T05:00:00.000Z,30.142,30.7196,,,-999.0,-999.0,,,,,67.1879,-999.0,-999.0,23.0092,,,
2023-06-30T06:00:00.000Z,34.957,34.0863,,,-999.0,-999.0,,,,,70.1355,-999.0,-999.0,22.8526,,,
2023-06-30T07:00:00.000Z,24.9984,39.4886,,,-999.0,-999.0,,,,,77.1251,-999.0,-999.0,17.4865,,,
2023-06-30T08:00:00.000Z,19.4558,43.3784,,,-999.0,-999.0,,,,,93.3239,-999.0,-999.0,13.0795,,,
2023-06-30T09:00:00.000Z,17.8412,37.6413,,,-999.0,-999.0,,,,,108.177,-999.0,-999.0,11.0446,,,
2023-06-30T10:00:00.000Z,18.4132,27.7633,,,-999.0,-999.0,,,,,113.958,-999.0,-999.0,10.124,,,
2023-06-30T11:00:00.000Z,19.4381,25.9939,,,-999.0,-999.0,,,,,117.495,-999.0,-999.0,10.7747,,,
2023-06-30T12:00:00.000Z,17.3885,23.5783,,,-999.0,-999.0,,,,,134.289,-999.0,-999.0,7.51792,,,
2023-06-30T13:00:00.000Z,16.2671,19.9609,,,-999.0,-999.0,,,,,140.74,-999.0,-999.0,6.41252,,,
2023-06-30T14:00:00.000Z,15.5435,18.5779,,,-999.0,-999.0,,,,,146.755,-999.0,-999.0,5.31417,,,
2023-06-30T15:00:00.000Z,13.403,18.4014,,,-999.0,-999.0,,,,,149.29,-999.0,-999.0,3.50817,,,
2023-06-30T16:00:00.000Z,14.4185,16.8808,,,-999.0,-999.0,,,,,143.736,-999.0,-999.0,4.62447,,,
2023-06-30T17:00:00.000Z,13.8815,16.1922,,,-999.0,-999.0,,,,,137.173,-999.0,-999.0,6.12017,,,
2023-06-30T18:00:00.000Z,16.4036,17.6237,,,-999.0,-999.0,,,,,127.353,-999.0,-999.0,9.99863,,,
2023-06-30T19:00:00.000Z,19.3872,22.8554,,,-999.0,-999.0,,,,,118.785,-999.0,-999.0,12.2118,,,
2023-06-30T20:00:00.000Z,23.4138,25.7338,,,-999.0,-999.0,,,,,107.512,-999.0,-999.0,16.1736,,,
2023-06-30T21:00:00.000Z,25.5459,23.5875,,,-999.0,-999.0,-999.0,-999.0,,,106.577,-999.0,-999.0,17.1017,,,
2023-06-30T22:00:00.000Z,24.6982,25.1986,,,-999.0,-999.0,-999.0,-999.0,,,103.412,-999.0,-999.0,16.8104,,,
2023-06-30T23:00:00.000Z,24.9091,25.5027,,,-999.0,-999.0,-999.0,-999.0,,,102.496,-999.0,-999.0,16.529,,,
2023-07-01T00:00:00.000Z,25.0003,24.7597,,,-999.0,-999.0,-999.0,-999.0,,,100.716,-999.0,-999.0,17.0492,,,
2023-07-01T01:00:00.000Z,28.7296,22.2801,,,-999.0,-999.0,-999.0,-999.0,,,101.396,-999.0,-999.0,20.8742,,,
2023-07-01T02:00:00.000Z,28.9564,23.7675,,,-999.0,-999.0,-999.0,-999.0,,,,-999.0,-999.0,20.6734,,,
2023-07-01T03:00:00.000Z,29.9782,25.8054,,,-999.0,-999.0,-999.0,-999.0,,,93.3311,-999.0,-999.0,20.9557,,,
2023-07-01T04:00:00.000Z,31.9283,27.7598,,,-999.0,-999.0,,,,,87.6181,-999.0,-999.0,22.3933,,,
2023-07-01T05:00:00.000Z,34.6624,30.3945,,,-999.0,-999.0,,,,,79.8133,-999.0,-999.0,24.8188,,,
2023-07-01T06:00:00.000Z,35.3225,33.2177,,,-999.0,-999.0,,,,,70.9384,-999.0,-999.0,26.1096,,,
2023-07-01T07:00:00.000Z,35.6028,35.723,,,-999.0,-999.0,,,,,60.6166,-999.0,-999.0,26.6101,,,
2023-07-01T08:00:00.000Z,34.2141,36.8282,,,-999.0,-999.0,,,,,54.5101,-999.0,-999.0,25.2189,,,
2023-07-01T09:00:00.000Z,34.1095,37.2122,,,-999.0,-999.0,,,,,47.659,-999.0,-999.0,24.5022,,,
2023-07-01T10:00:00.000Z,33.0332,37.6668,,,-999.0,-999.0,,,,,41.9842,-999.0,-999.0,24.558,,,
2023-07-01T11:00:00.000Z,30.327,36.8696,,,-999.0,-999.0,,,,,46.7159,-999.0,-999.0,22.0528,,,
2023-07-01T12:00:00.000Z,27.8532,34.7176,,,-999.0,-999.0,,,,,55.0415,-999.0,-999.0,20.6523,,,
2023-07-01T13:00:00.000Z,23.2605,34.2899,,,-999.0,-999.0,,,,,54.1486,-999.0,-999.0,16.9987,,,
2023-07-01T14:00:00.000Z,19.0163,33.3147,,,-999.0,-999.0,,,,,59.9961,-999.0,-999.0,14.9271,,,
2023-07-01T15:00:00.000Z,17.5163,32.9213,,,-999.0,-999.0,,,,,65.2048,-999.0,-999.0,13.0108,,,
2023-07-01T16:00:00.000Z,18.4678,32.4451,,,-999.0,-999.0,,,,,77.0322,-999.0,-999.0,13.9501,,,
2023-07-01T17:00:00.000Z,18.8404,32.7623,,,-999.0,-999.0,,,,,80.2208,-999.0,-999.0,13.0803,,,
2023-07-01T18:00:00.000Z,21.4759,31.3159,,,-999.0,-999.0,,,,,86.1421,-999.0,-999.0,15.1153,,,
2023-07-01T19:00:00.000Z,23.1795,30.7764,,,-999.0,-999.0,,,,,89.0067,-999.0,-999.0,16.8126,,,
2023-07-01T20:00:00.000Z,24.8507,30.0985,,,-999.0,-999.0,,,,,86.7034,-999.0,-999.0,17.2341,,,
2023-07-01T21:00:00.000Z,25.0107,30.8576,,,-999.0,-999.0,-999.0,-999.0,,,80.8769,-999.0,-999.0,18.0917,,,
2023-07-01T22:00:00.000Z,31.3415,32.5168,,,-999.0,-999.0,-999.0,-999.0,,,72.8952,-999.0,-999.0,22.3733,,,
2023-07-01T23:00:00.000Z,34.0265,32.5028,,,-999.0,-999.0,-999.0,-999.0,,,74.8401,-999.0,-999.0,24.6714,,,
2023-07-02T00:00:00.000Z,29.792,28.5098,,,-999.0,-999.0,-999.0,-999.0,,,85.9933,-999.0,-999.0,22.2835,,,
2023-07-02T01:00:00.000Z,19.5286,23.4295,,,-999.0,-999.0,-999.0,-999.0,,,99.3369,-999.0,-999.0,14.9948,,,
2023-07-02T02:00:00.000Z,17.41,22.6119,,,-999.0,-999.0,-999.0,-999.0,,,107.56,-999.0,-999.0,11.9671,,,
2023-07-02T03:00:00.000Z,19.8493,24.3773,,,-999.0,-999.0,-999.0,-999.0,,,98.6398,-999.0,-999.0,14.1,,,
2023-07-02T04:00:00.000Z,20.5971,25.0768,,,-999.0,-999.0,,,,,96.4093,-999.0,-999.0,15.3657,,,
2023-07-02T05:00:00.000Z,20.0613,25.5709,,,-999.0,-999.0,,,,,98.7438,-999.0,-999.0,15.0954,,,
2023-07-02T06:00:00.000Z,20.7661,36.4741,,,-999.0,-999.0,,,,,96.5307,-999.0,-999.0,15.0166,,,
2023-07-02T07:00:00.000Z,18.0116,41.5873,,,-999.0,-999.0,,,,,100.452,-999.0,-999.0,12.6725,,,
2023-07-02T08:00:00.000Z,15.8596,40.2593,,,-999.0,-999.0,,,,,110.199,-999.0,-999.0,10.093,,,
2023-07-02T09:00:00.000Z,15.7169,32.7366,,,-999.0,-999.0,,,,,113.617,-999.0,-999.0,9.95651,,,
2023-07-02T10:00:00.000Z,15.2578,30.2742,,,-999.0,-999.0,,,,,115.695,-999.0,-999.0,8.50118,,,
2023-07-02T11:00:00.000Z,15.5896,31.1579,,,-999.0,-999.0,,,,,119.844,-999.0,-999.0,8.39034,,,
2023-07-02T12:00:00.000Z,16.2008,28.9512,,,-999.0,-999.0,,,,,124.498,-999.0,-999.0,8.21757,,,
2023-07-02T13:00:00.000Z,16.3651,24.0744,,,-999.0,-999.0,,,,,128.307,-999.0,-999.0,7.94543,,,
2023-07-02T14:00:00.000Z,15.8409,20.9527,,,-999.0,-999.0,,,,,132.392,-999.0,-999.0,7.25988,,,
2023-07-02T15:00:00.000Z,15.9442,18.7751,,,-999.0,-999.0,,,,,131.893,-999.0,-999.0,7.54297,,,
2023-07-02T16:00:00.000Z,16.0501,17.613,,,-999.0,-999.0,,,,,133.389,-999.0,-999.0,7.42875,,,
2023-07-02T17:00:00.000Z,14.5626,16.0519,,,-999.0,-999.0,,,,,134.456,-999.0,-999.0,7.12778,,,
2023-07-02T18:00:00.000Z,15.4975,16.7994,,,-999.0,-999.0,,,,,129.209,-999.0,-999.0,8.82372,,,
2023-07-02T19:00:00.000Z,17.963,17.2124,,,-999.0,-999.0,,,,,121.481,-999.0,-999.0,11.6197,,,
2023-07-02T20:00:00.000Z,18.4587,16.2801,,,-999.0,-999.0,,,,,119.219,-999.0,-999.0,12.8661,,,
2023-07-02T21:00:00.000Z,22.0317,16.3565,,,-999.0,-999.0,-999.0,-999.0,,,112.791,-999.0,-999.0,16.2972,,,
2023-07-02T22:00:00.000Z,23.7055,15.8534,,,-999.0,-999.0,-999.0,-999.0,,,110.518,-999.0,-999.0,17.862,,,
2023-07-02T23:00:00.000Z,23.1199,17.2285,,,-999.0,-999.0,-999.0,-999.0,,,110.296,-999.0,-999.0,17.1821,,,
2023-07-03T00:00:00.000Z,21.3039,18.5451,,,-999.0,-999.0,-999.0,-999.0,,,111.338,-999.0,-999.0,15.52,,,
2023-07-03T01:00:00.000Z,21.7373,19.7736,,,-999.0,-999.0,-999.0,-999.0,,,108.365,-999.0,-999.0,15.9977,,,
2023-07-03T02:00:00.000Z,-999.0,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,
2023-07-03T03:00:00.000Z,25.45,23.5296,,,-999.0,-999.0,-999.0,-999.0,,,97.1068,-999.0,-999.0,18.9433,,,
2023-07-03T04:00:00.000Z,19.0286,25.3162,,,-999.0,-999.0,,,,,95.3096,-999.0,-999.0,14.4586,,,
2023-07-03T05:00:00.000Z,17.3925,27.8806,,,-999.0,-999.0,,,,,97.4539,-999.0,-999.0,11.7093,,,
2023-07-03T06:00:00.000Z,20.9567,27.5689,,,-999.0,-999.0,,,,,96.0154,-999.0,-999.0,14.2659,,,
2023-07-03T07:00:00.000Z,21.5499,28.9248,,,-999.0,-999.0,,,,,95.8599,-999.0,-999.0,14.6234,,,
2023-07-03T08:00:00.000Z,19.2189,31.4069,,,-999.0,-999.0,,,,,102.215,-999.0,-999.0,12.2356,,,
2023-07-03T09:00:00.000Z,21.2455,30.0972,,,-999.0,-999.0,,,,,99.7475,-999.0,-999.0,14.4531,,,
2023-07-03T10:00:00.000Z,24.2312,28.8576,,,-999.0,-999.0,,,,,95.5539,-999.0,-999.0,17.4667,,,
2023-07-03T11:00:00.000Z,22.3622,27.5651,,,-999.0,-999.0,,,,,101.022,-999.0,-999.0,15.9151,,,
2023-07-03T12:00:00.000Z,21.9657,26.7037,,,-999.0,-999.0,,,,,102.633,-999.0,-999.0,15.0348,,,
2023-07-03T13:00:00.000Z,20.005,27.7782,,,-999.0,-999.0,,,,,108.167,-999.0,-999.0,14.0032,,,
2023-07-03T14:00:00.000Z,19.5773,25.5847,,,-999.0,-999.0,,,,,110.067,-999.0,-999.0,13.4578,,,
2023-07-03T15:00:00.000Z,17.9748,21.3206,,,-999.0,-999.0,,,,,116.418,-999.0,-999.0,11.5778,,,
2023-07-03T16:00:00.000Z,19.3932,21.7561,,,-999.0,-999.0,,,,,115.584,-999.0,-999.0,12.1881,,,
2023-07-03T17:00:00.000Z,18.8499,19.3641,,,-999.0,-999.0,,,,,117.475,-999.0,-999.0,11.2703,,,
2023-07-03T18:00:00.000Z,18.6575,20.4506,,,-999.0,-999.0,,,,,118.248,-999.0,-999.0,11.8278,,,
2023-07-03T19:00:00.000Z,20.7823,20.2758,,,-999.0,-999.0,,,,,112.767,-999.0,-999.0,14.3489,,,
2023-07-03T20:00:00.000Z,30.197,18.6407,,,-999.0,-999.0,,,,,103.768,-999.0,-999.0,24.0945,,,
2023-07-03T21:00:00.000Z,29.8348,19.0485,,,-999.0,-999.0,-999.0,-999.0,,,190.896,-999.0,-999.0,23.981,,,
2023-07-03T22:00:00.000Z,25.71,20.7219,,,-999.0,-999.0,-999.0,-999.0,,,104.123,-999.0,-999.0,19.8005,,,
2023-07-03T23:00:00.000Z,26.3927,23.4205,,,-999.0,-999.0,-999.0,-999.0,,,96.4714,-999.0,-999.0,21.5695,,,
2023-07-04T00:00:00.000Z,26.9485,25.5159,,,-999.0,-999.0,-999.0,-999.0,,,90.6602,-999.0,-999.0,22.9776,,,
2023-07-04T01:00:00.000Z,24.06,26.8711,,,-999.0,-999.0,-999.0,-999.0,,,85.8067,-999.0,-999.0,21.0457,,,
2023-07-04T02:00:00.000Z,21.5265,27.2667,,,-999.0,-999.0,-999.0,-999.0,,,82.9246,-999.0,-999.0,17.4378,,,
2023-07-04T03:00:00.000Z,21.5024,27.9295,,,-999.0,-999.0,-999.0,-999.0,,,75.8907,-999.0,-999.0,17.0764,,,
2023-07-04T04:00:00.000Z,23.9447,28.4012,,,-999.0,-999.0,,,,,72.7279,-999.0,-999.0,19.1519,,,
2023-07-04T05:00:00.000Z,26.8432,29.9377,,,-999.0,-999.0,,,,,67.3306,-999.0,-999.0,20.9916,,,
2023-07-04T06:00:00.000Z,27.1686,31.0227,,,-999.0,-999.0,,,,,65.7002,-999.0,-999.0,20.8738,,,
2023-07-04T07:00:00.000Z,28.1538,32.6965,,,-999.0,,,,,,56.0202,-999.0,-999.0,21.762,,,
2023-07-04T08:00:00.000Z,26.1611,32.5849,,,-999.0,,,,,,66.5678,-999.0,-999.0,22.1578,,,
2023-07-04T09:00:00.000Z,18.6631,31.3922,,,-999.0,,,,,,86.8904,-999.0,-999.0,13.2762,,,
2023-07-04T10:00:00.000Z,18.135,30.2976,,,-999.0,,,,,,96.5265,-999.0,-999.0,11.0797,,,
2023-07-04T11:00:00.000Z,17.5751,31.1949,,,-999.0,,,,,,103.645,-999.0,-999.0,10.424,,,
2023-07-04T12:00:00.000Z,17.4899,30.1165,,,-999.0,,,,,,112.385,-999.0,-999.0,9.95128,,,
2023-07-04T13:00:00.000Z,17.5773,,,,-999.0,-999.0,,,,,120.186,-999.0,-999.0,9.56935,,,
2023-07-04T14:00:00.000Z,17.9538,,,,-999.0,-999.0,,,,,122.15,-999.0,-999.0,9.3383,,,
2023-07-04T15:00:00.000Z,18.712,,,,-999.0,-999.0,,,,,119.908,-999.0,-999.0,10.0732,,,
2023-07-04T16:00:00.000Z,19.1884,,,,-999.0,-999.0,,,,,123.062,-999.0,-999.0,10.7523,,,
2023-07-04T17:00:00.000Z,19.8155,,,,-999.0,-999.0,,,,,122.349,-999.0,-999.0,10.9939,,,
2023-07-04T18:00:00.000Z,19.4691,,,,-999.0,-999.0,,,,,121.835,-999.0,-999.0,11.6331,,,
2023-07-04T19:00:00.000Z,21.2977,20.6404,,,-999.0,-999.0,,,,,117.673,-999.0,-999.0,13.2637,,,
2023-07-04T20:00:00.000Z,23.8872,17.1055,,,-999.0,-999.0,,,,,111.328,-999.0,-999.0,15.7922,,,
2023-07-04T21:00:00.000Z,32.0732,20.0811,,,-999.0,-999.0,-999.0,-999.0,,,100.236,-999.0,-999.0,23.2968,,,
2023-07-04T22:00:00.000Z,36.2856,21.2335,,,-999.0,-999.0,-999.0,-999.0,,,97.333,-999.0,-999.0,24.767,,,
2023-07-04T23:00:00.000Z,31.5941,23.6873,,,-999.0,-999.0,-999.0,-999.0,,,94.7222,-999.0,-999.0,23.2842,,,
2023-07-05T00:00:00.000Z,29.4621,25.5399,,,-999.0,-999.0,-999.0,-999.0,,,90.1574,-999.0,-999.0,22.421,,,
2023-07-05T01:00:00.000Z,30.2462,26.2624,,,-999.0,-999.0,-999.0,-999.0,,,85.0863,-999.0,-999.0,24.9367,,,
2023-07-05T02:00:00.000Z,30.5424,27.6799,,,-999.0,-999.0,-999.0,-999.0,,,81.9993,-999.0,-999.0,24.6111,,,
2023-07-05T03:00:00.000Z,21.278,23.9564,,,-999.0,-999.0,-999.0,-999.0,,,99.272,-999.0,-999.0,16.2038,,,
2023-07-05T04:00:00.000Z,16.8702,22.1794,,,-999.0,-999.0,,,,,109.161,-999.0,-999.0,12.6015,,,
2023-07-05T05:00:00.000Z,15.5079,18.1361,,,-999.0,-999.0,,,,,115.958,-999.0,-999.0,11.2904,,,
2023-07-05T06:00:00.000Z,21.7066,20.8412,,,-999.0,-999.0,,,,,100.222,-999.0,-999.0,17.751,,,
2023-07-05T07:00:00.000Z,18.4476,19.2302,,,-999.0,-999.0,,,,,102.171,-999.0,-999.0,16.8047,,,
2023-07-05T08:00:00.000Z,19.4384,18.5544,,,-999.0,-999.0,,,,,103.836,-999.0,-999.0,18.515,,,
2023-07-05T09:00:00.000Z,15.4102,16.6011,,,-999.0,-999.0,,,,,111.032,-999.0,-999.0,14.2655,,,
2023-07-05T10:00:00.000Z,14.3521,16.0683,,,-999.0,-999.0,,,,,114.287,-999.0,-999.0,14.5201,,,
2023-07-05T11:00:00.000Z,19.7679,20.2417,,,-999.0,-999.0,,,,,106.07,-999.0,-999.0,17.9715,,,
2023-07-05T12:00:00.000Z,18.1659,22.8368,,,-999.0,-999.0,,,,,105.783,-999.0,-999.0,15.2168,,,
2023-07-05T13:00:00.000Z,18.449,22.3696,,,-999.0,-999.0,,,,,106.775,-999.0,-999.0,16.0352,,,
2023-07-05T14:00:00.000Z,17.2409,25.0705,,,-999.0,-999.0,,,,,100.439,-999.0,-999.0,14.3688,,,
2023-07-05T15:00:00.000Z,15.7008,26.1929,,,-999.0,-999.0,,,,,112.761,-999.0,-999.0,8.61434,,,
2023-07-05T16:00:00.000Z,17.2394,25.868,,,-999.0,-999.0,,,,,113.715,-999.0,-999.0,10.8512,,,
2023-07-05T17:00:00.000Z,17.4823,26.6759,,,-999.0,-999.0,,,,,110.487,-999.0,-999.0,10.6353,,,
2023-07-05T18:00:00.000Z,20.138,22.2396,,,-999.0,-999.0,,,,,105.672,-999.0,-999.0,11.3236,,,
2023-07-05T19:00:00.000Z,17.7869,25.1997,,,-999.0,-999.0,,,,,109.618,-999.0,-999.0,12.3452,,,
2023-07-05T20:00:00.000Z,24.2422,21.0656,,,-999.0,-999.0,,,,,101.671,-999.0,-999.0,19.9207,,,
2023-07-05T21:00:00.000Z,22.5605,22.2948,,,-999.0,-999.0,-999.0,-999.0,,,98.5971,-999.0,-999.0,26.1322,,,
2023-07-05T22:00:00.000Z,22.6103,23.0824,,,-999.0,-999.0,-999.0,-999.0,,,94.0402,-999.0,-999.0,20.0387,,,
2023-07-05T23:00:00.000Z,25.1467,26.1784,,,-999.0,-999.0,-999.0,-999.0,,,84.3596,-999.0,-999.0,22.0473,,,
2023-07-06T00:00:00.000Z,29.6347,27.5728,,,-999.0,-999.0,-999.0,-999.0,,,78.3027,-999.0,-999.0,21.1366,,,
2023-07-06T01:00:00.000Z,31.2605,29.1839,,,,,,,,,71.5852,-999.0,-999.0,22.1358,,,
2023-07-06T02:00:00.000Z,28.3323,28.7776,,,-999.0,-999.0,-999.0,-999.0,,,72.1432,-999.0,-999.0,21.1092,,,
2023-07-06T03:00:00.000Z,26.9323,28.9222,,,-999.0,-999.0,-999.0,-999.0,,,71.7737,-999.0,-999.0,20.3899,,,
2023-07-06T04:00:00.000Z,27.593,28.9859,,,-999.0,-999.0,,,,,71.707,-999.0,-999.0,20.568,,,
2023-07-06T05:00:00.000Z,31.3412,30.4755,,,-999.0,-999.0,,,,,64.9273,-999.0,-999.0,24.3648,,,
2023-07-06T06:00:00.000Z,32.9525,32.0644,,,-999.0,-999.0,,,,,65.434,-999.0,-999.0,26.4768,,,
2023-07-06T07:00:00.000Z,31.8354,32.3087,,,-999.0,-999.0,,,,,65.4422,-999.0,-999.0,25.8361,,,
2023-07-06T08:00:00.000Z,25.7076,34.2913,,,-999.0,-999.0,,,,,79.453,-999.0,-999.0,21.0091,,,
2023-07-06T09:00:00.000Z,21.4938,33.8886,,,-999.0,-999.0,,,,,86.4774,-999.0,-999.0,15.249,,,
2023-07-06T10:00:00.000Z,19.8981,31.4349,,,-999.0,-999.0,,,,,90.3462,-999.0,-999.0,13.6856,,,
2023-07-06T11:00:00.000Z,22.3868,25.681,,,-999.0,-999.0,,,,,92.4189,-999.0,-999.0,22.673,,,
2023-07-06T12:00:00.000Z,18.1216,26.4452,,,-999.0,-999.0,,,,,101.936,-999.0,-999.0,10.8876,,,
2023-07-06T13:00:00.000Z,16.727,34.1352,,,-999.0,-999.0,,,,,125.283,-999.0,-999.0,7.45064,,,
2023-07-06T14:00:00.000Z,17.1672,30.0346,,,-999.0,-999.0,,,,,130.813,-999.0,-999.0,6.93131,,,
2023-07-06T15:00:00.000Z,17.467,25.7899,,,-999.0,-999.0,-999.0,-999.0,,,135.116,-999.0,-999.0,6.9725,,,
2023-07-06T16:00:00.000Z,18.7832,22.5903,,,-999.0,-999.0,-999.0,-999.0,,,136.168,-999.0,-999.0,7.51296,,,
2023-07-06T17:00:00.000Z,18.4865,19.4399,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,-999.0,-999.0,7.49332,,,
2023-07-06T18:00:00.000Z,17.845,17.4585,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,-999.0,-999.0,7.94017,,,
2023-07-06T19:00:00.000Z,16.7064,16.211,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,
2023-07-06T20:00:00.000Z,24.7353,20.8237,,,-999.0,-999.0,-999.0,-999.0,,,111.023,-999.0,-999.0,16.4256,,,
2023-07-06T21:00:00.000Z,34.1303,27.2512,,,-999.0,-999.0,-999.0,-999.0,,,92.8096,-999.0,-999.0,28.3807,,,
2023-07-06T22:00:00.000Z,43.2886,32.7597,,,-999.0,-999.0,-999.0,-999.0,,,75.9774,-999.0,-999.0,34.0066,,,
2023-07-06T23:00:00.000Z,43.638,35.215,,,-999.0,-999.0,-999.0,-999.0,,,66.1274,,-999.0,33.9635,,,
2023-07-07T00:00:00.000Z,38.7551,33.359,,,-999.0,-999.0,-999.0,-999.0,,,63.6206,-999.0,-999.0,30.0605,,,
2023-07-07T01:00:00.000Z,42.3921,35.9891,,,-999.0,-999.0,-999.0,-999.0,,,52.1368,-999.0,-999.0,31.8931,,,
2023-07-07T02:00:00.000Z,-999.0,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,-999.0,-999.0,-999.0,-999.0,,,
2023-07-07T03:00:00.000Z,31.6369,30.4218,,,-999.0,-999.0,-999.0,-999.0,,,63.0652,-999.0,-999.0,26.2743,,,
2023-07-07T04:00:00.000Z,34.2105,30.9352,,,-999.0,-999.0,-999.0,-999.0,,,59.898,-999.0,-999.0,25.7601,,,
